Date,Consumption
2017-06-08,1388.3650000000002
2017-06-09,1380.8860000000002
2017-06-10,1149.6329999999996
2017-06-11,1067.4589999999996
2017-06-12,1393.638
2017-06-13,1400.2130000000002
2017-06-14,1369.96
2017-06-15,1204.597
2017-06-16,1302.8170000000002
2017-06-17,1139.3680000000004
2017-06-18,1065.075
2017-06-19,1394.0630000000006
2017-06-20,1440.5469999999998
2017-06-21,1434.325
2017-06-22,1459.289
2017-06-23,1425.3799999999994
2017-06-24,1184.272
2017-06-25,1086.6370000000004
2017-06-26,1399.3
2017-06-27,1417.749
2017-06-28,1431.5
2017-06-29,1411.06
2017-06-30,1383.979
2017-07-01,1160.7620000000004
2017-07-02,1074.715
2017-07-03,1368.5370000000005
2017-07-04,1393.457
2017-07-05,1396.984
2017-07-06,1408.6789999999994
2017-07-07,1395.2579999999994
2017-07-08,1173.655
2017-07-09,1066.2199999999998
2017-07-10,1387.9629999999993
2017-07-11,1394.364
2017-07-12,1412.2759999999994
2017-07-13,1374.525
2017-07-14,1343.5679999999998
2017-07-15,1124.203
2017-07-16,1046.128
2017-07-17,1350.745
2017-07-18,1380.639
2017-07-19,1411.458
2017-07-20,1401.05
2017-07-21,1355.297
2017-07-22,1151.213
2017-07-23,1048.236
2017-07-24,1336.9689999999996
2017-07-25,1373.2560000000005
2017-07-26,1365.235
2017-07-27,1356.9740000000004
2017-07-28,1328.12
2017-07-29,1132.5469999999998
2017-07-30,1061.415
2017-07-31,1333.13
2017-08-01,1364.8189999999995
2017-08-02,1365.735
2017-08-03,1389.4450000000006
2017-08-04,1349.4230000000002
2017-08-05,1130.1339999999998
2017-08-06,1024.3239999999996
2017-08-07,1302.062
2017-08-08,1343.899
2017-08-09,1342.432
2017-08-10,1351.4910000000002
2017-08-11,1329.0389999999998
2017-08-12,1121.458
2017-08-13,1025.07
2017-08-14,1305.3410000000003
2017-08-15,1333.398
2017-08-16,1364.0290000000002
2017-08-17,1377.745
2017-08-18,1362.4799999999998
2017-08-19,1130.9819999999995
2017-08-20,1042.8090000000002
2017-08-21,1347.2120000000002
2017-08-22,1363.1459999999995
2017-08-23,1365.414
2017-08-24,1381.8849999999998
2017-08-25,1363.835
2017-08-26,1155.017
2017-08-27,1066.659
2017-08-28,1369.0980000000004
2017-08-29,1409.3669999999993
2017-08-30,1434.052
2017-08-31,1417.9736799999994
2017-09-01,1361.7873499999996
2017-09-02,1135.72984
2017-09-03,1057.50932
2017-09-04,1359.36636
2017-09-05,1391.7154899999994
2017-09-06,1421.7626300000004
2017-09-07,1406.7650499999993
2017-09-08,1407.6817900000005
2017-09-09,1187.91825
2017-09-10,1092.1046
2017-09-11,1411.2285800000002
2017-09-12,1428.50639
2017-09-13,1460.61621
2017-09-14,1456.4748699999998
2017-09-15,1409.7846999999995
2017-09-16,1181.5044699999999
2017-09-17,1095.3202100000003
2017-09-18,1403.6321399999995
2017-09-19,1429.80947
2017-09-20,1442.87787
2017-09-21,1421.64603
2017-09-22,1401.4063299999993
2017-09-23,1191.1034499999996
2017-09-24,1115.0728800000004
2017-09-25,1419.5917099999995
2017-09-26,1445.4060599999998
2017-09-27,1451.00792
2017-09-28,1446.4482799999994
2017-09-29,1427.92132
2017-09-30,1216.86135
2017-10-01,1106.6858699999998
2017-10-02,1327.6747300000004
2017-10-03,1176.7697
2017-10-04,1458.9854999999998
2017-10-05,1480.53577
2017-10-06,1463.70211
2017-10-07,1248.2794
2017-10-08,1150.3125
2017-10-09,1458.4692200000006
2017-10-10,1489.54663
2017-10-11,1490.0275800000006
2017-10-12,1492.9361199999994
2017-10-13,1463.11905
2017-10-14,1234.9312900000002
2017-10-15,1119.08821
2017-10-16,1438.0236800000002
2017-10-17,1464.3259900000005
2017-10-18,1460.71347
2017-10-19,1466.9420799999998
2017-10-20,1469.6714500000005
2017-10-21,1246.5798599999996
2017-10-22,1164.39959
2017-10-23,1483.51188
2017-10-24,1508.51484
2017-10-25,1506.14869
2017-10-26,1493.6810200000002
2017-10-27,1480.50323
2017-10-28,1284.26158
2017-10-29,1176.9182300000002
2017-10-30,1345.87389
2017-10-31,1204.08577
2017-11-01,1309.1847799999996
2017-11-02,1474.19484
2017-11-03,1471.18241
2017-11-04,1284.77485
2017-11-05,1193.85495
2017-11-06,1505.6717299999993
2017-11-07,1545.63945
2017-11-08,1547.48171
2017-11-09,1557.6309099999999
2017-11-10,1560.41732
2017-11-11,1346.4391599999994
2017-11-12,1241.51495
2017-11-13,1538.83561
2017-11-14,1577.45348
2017-11-15,1562.0336700000007
2017-11-16,1574.73479
2017-11-17,1552.2178
2017-11-18,1369.9188800000004
2017-11-19,1268.00462
2017-11-20,1565.5680500000005
2017-11-21,1576.4959199999996
2017-11-22,1558.72998
2017-11-23,1581.7877
2017-11-24,1528.12694
2017-11-25,1333.1558499999996
2017-11-26,1276.0981800000004
2017-11-27,1602.1779699999993
2017-11-28,1615.3806100000006
2017-11-29,1603.9843499999995
2017-11-30,1617.0330899999994
2017-12-01,1592.96187
2017-12-02,1391.85405
2017-12-03,1330.26226
2017-12-04,1620.9775800000002
2017-12-05,1643.72307
2017-12-06,1639.0826499999994
2017-12-07,1628.4797899999994
2017-12-08,1618.0565800000006
2017-12-09,1415.34531
2017-12-10,1318.1096400000001
2017-12-11,1614.1586200000006
2017-12-12,1647.36346
2017-12-13,1651.90418
2017-12-14,1636.54375
2017-12-15,1576.93197
2017-12-16,1382.87708
2017-12-17,1297.2191599999996
2017-12-18,1578.6907899999994
2017-12-19,1586.4823
2017-12-20,1559.68569
2017-12-21,1520.3720600000006
2017-12-22,1423.2378199999996
2017-12-23,1272.17085
2017-12-24,1141.7572999999998
2017-12-25,1111.28338
2017-12-26,1130.1168300000004
2017-12-27,1263.9409099999996
2017-12-28,1299.86398
2017-12-29,1295.08753
2017-12-30,1215.44897
2017-12-31,1107.11488
